EmployeeID,Department,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,R_Score_Department,F_Score_Department,M_Score_Department,RFM_Total_Department,RFM_Segment_Department
3286,Research & Development,1.0,0.244047619047619,0.24202211690363348,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
3287,Research & Development,0.125,0.22619047619047616,0.3310163243812533,1,2,4,7,Don't Promote,1,2,4,7,Don't Promote
3288,Sales,0.5,0.21904761904761905,0.06829910479199579,3,2,1,6,Don't Promote,4,2,1,7,Don't Promote
3289,Research & Development,0.5,0.31547619047619047,0.07051079515534492,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
3290,Sales,0.125,0.3821428571428571,0.420695102685624,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
3291,Human Resources,0.125,0.35,0.1743022643496577,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
3292,Research & Development,0.5,0.08809523809523809,0.26977356503422856,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
3293,Sales,1.0,0.8238095238095238,0.12306477093206951,4,5,2,11,Need Further Observation,5,5,2,12,Need Further Observation
3294,Research & Development,0.5,0.25476190476190474,0.5184834123222749,3,3,5,11,Need Further Observation,3,3,5,11,Need Further Observation
3295,Sales,0.125,0.12738095238095237,0.06434965771458663,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
3296,Sales,1.0,0.2976190476190476,0.06919431279620854,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
3297,Research & Development,0.5,0.8619047619047618,0.05344918378093733,3,5,1,9,Need Further Observation,3,5,1,9,Need Further Observation
3298,Sales,1.0,0.2833333333333333,0.08973143759873618,4,3,2,9,Need Further Observation,5,4,2,11,Need Further Observation
3299,Sales,0.2,0.27619047619047615,0.4439178515007899,1,3,4,8,Don't Promote,2,3,4,9,Need Further Observation
3300,Sales,0.3333333333333333,0.18333333333333332,0.08199052132701422,2,2,1,5,Don't Promote,2,2,2,6,Don't Promote
3301,Research & Development,1.0,0.2,0.9961558715113218,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3302,Research & Development,1.0,0.08809523809523809,0.07593470247498683,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3303,Sales,0.5,0.7059523809523809,0.44286466561348076,3,5,4,12,Need Further Observation,4,5,4,13,Recommend for Promotion
3304,Sales,0.2,0.3047619047619048,0.4042654028436019,1,4,4,9,Need Further Observation,2,4,4,10,Need Further Observation
3305,Research & Development,1.0,0.8797619047619047,0.10684570826750922,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
3306,Research & Development,1.0,0.31547619047619047,0.10789889415481832,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3307,Sales,1.0,0.42500000000000004,0.06929963138493944,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
3308,Research & Development,1.0,0.17619047619047618,0.05681937862032649,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3309,Sales,0.5,0.11071428571428571,0.1086361242759347,3,1,2,6,Don't Promote,4,1,2,7,Don't Promote
3310,Research & Development,1.0,0.33690476190476193,0.21047919957872566,4,4,3,11,Need Further Observation,4,4,3,11,Need Further Observation
3311,Sales,1.0,0.27619047619047615,0.17103738809899946,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
3312,Research & Development,1.0,0.33690476190476193,0.07851500789889415,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
3313,Research & Development,0.3333333333333333,0.30238095238095236,0.004897314375987362,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
3314,Research & Development,1.0,0.2833333333333333,0.4973143759873618,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3315,Sales,0.3333333333333333,0.2702380952380952,0.06735123749341759,2,3,1,6,Don't Promote,2,3,1,6,Don't Promote
3316,Research & Development,1.0,0.7059523809523809,0.15376513954713006,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
3317,Sales,1.0,0.13333333333333333,0.06856240126382307,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3318,Research & Development,0.16666666666666666,0.1880952380952381,0.11221695629278568,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
3319,Sales,0.125,0.27142857142857146,0.14117956819378621,1,3,2,6,Don't Promote,1,3,2,6,Don't Promote
3320,Research & Development,1.0,0.3047619047619048,0.18120063191153238,4,4,3,11,Need Further Observation,4,4,3,11,Need Further Observation
3321,Sales,1.0,0.14404761904761904,0.09199578725645076,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3322,Sales,1.0,0.20833333333333331,0.94913112164297,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3323,Research & Development,0.25,0.9011904761904762,0.9327540810953133,2,5,5,12,Need Further Observation,2,5,5,12,Need Further Observation
3324,Research & Development,0.16666666666666666,0.13809523809523808,0.4496050552922591,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
3325,Sales,0.5,0.27142857142857146,0.6700895208004213,3,3,5,11,Need Further Observation,2,3,5,10,Need Further Observation
3326,Research & Development,0.5,0.9119047619047619,1.0,3,5,5,13,Recommend for Promotion,3,5,5,13,Recommend for Promotion
3327,Research & Development,1.0,0.294047619047619,0.06687730384412849,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
3328,Sales,1.0,0.244047619047619,0.25839915745129016,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
3329,Research & Development,0.3333333333333333,0.2702380952380952,0.05687203791469194,2,3,1,6,Don't Promote,2,3,1,6,Don't Promote
3330,Research & Development,0.2,0.26071428571428573,0.8311216429699843,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
3331,Research & Development,1.0,0.15,0.1345444971037388,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3332,Research & Development,0.25,0.9678571428571429,0.179884149552396,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3333,Research & Development,0.3333333333333333,0.2833333333333333,0.22411795681937863,2,3,3,8,Don't Promote,2,3,3,8,Don't Promote
3334,Sales,0.125,0.32619047619047614,0.2919431279620853,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
3335,Research & Development,1.0,0.19404761904761902,0.2765666140073723,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3336,Research & Development,0.06666666666666667,0.7297619047619047,0.17319641916798315,1,5,3,9,Need Further Observation,1,5,2,8,Don't Promote
3337,Research & Development,1.0,0.2488095238095238,0.30516061084781465,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
3338,Sales,1.0,0.18333333333333332,0.14776197998946813,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
3339,Research & Development,1.0,0.2595238095238095,0.09120589784096893,4,3,2,9,Need Further Observation,4,3,1,8,Don't Promote
3340,Research & Development,1.0,0.3607142857142857,0.29826224328594,4,5,4,13,Recommend for Promotion,4,5,4,13,Recommend for Promotion
3341,Research & Development,0.125,0.16547619047619047,0.34913112164297,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
3342,Sales,1.0,0.2833333333333333,0.0694576092680358,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3343,Sales,1.0,0.2833333333333333,0.060242232754081096,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3344,Sales,1.0,0.2369047619047619,0.20363349131121644,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
3345,Research & Development,1.0,0.11071428571428571,0.4416535018430753,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3346,Research & Development,1.0,0.3047619047619048,0.49452343338599264,4,4,5,13,Recommend for Promotion,4,4,5,13,Recommend for Promotion
3347,Research & Development,0.2,0.31547619047619047,0.39310163243812535,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
3348,Research & Development,0.5,0.8904761904761904,0.4724591890468668,3,5,5,13,Recommend for Promotion,3,5,4,12,Need Further Observation
3349,Research & Development,1.0,0.25476190476190474,0.6045813586097947,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3350,Research & Development,0.5,0.35,0.08678251711427067,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
3351,Research & Development,0.3333333333333333,0.8297619047619047,0.6625592417061611,2,5,5,12,Need Further Observation,2,5,5,12,Need Further Observation
3352,Research & Development,0.3333333333333333,0.13333333333333333,0.29947340705634545,2,1,4,7,Don't Promote,2,1,4,7,Don't Promote
3353,Research & Development,1.0,0.2654761904761905,0.055239599789362825,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3354,Research & Development,0.5,0.18333333333333332,0.41369141653501845,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
3355,Sales,1.0,0.22023809523809523,0.25966298051606107,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3356,Sales,1.0,0.1869047619047619,0.25829383886255924,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3357,Research & Development,1.0,0.8119047619047619,0.08493944181147972,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
3358,Sales,0.16666666666666666,0.2654761904761905,0.5885202738283307,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
3359,Research & Development,1.0,0.9011904761904762,0.5055292259083728,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
3360,Research & Development,0.5,0.1595238095238095,0.17567140600315956,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
3361,Research & Development,1.0,0.3083333333333333,0.061506055818852025,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
3362,Research & Development,1.0,0.2869047619047619,0.09394418114797262,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3363,Human Resources,1.0,0.22738095238095238,0.36382306477093207,4,2,4,10,Need Further Observation,5,3,5,13,Recommend for Promotion
3364,Sales,0.16666666666666666,0.13333333333333333,0.40968931016324384,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
3365,Sales,1.0,0.12738095238095237,0.07266982622432859,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3366,Research & Development,1.0,0.1595238095238095,0.11600842548709847,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3367,Research & Development,1.0,0.21547619047619046,0.9596103212216957,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3368,Sales,1.0,0.15238095238095237,0.06624539231174302,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3369,Research & Development,0.3333333333333333,0.15476190476190477,0.9746182201158504,2,1,5,8,Don't Promote,2,1,5,8,Don't Promote
3370,Research & Development,0.25,0.12142857142857141,0.075144813059505,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
3371,Research & Development,1.0,0.22619047619047616,0.7927856766719326,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3372,Research & Development,1.0,0.13333333333333333,0.08941548183254344,4,1,2,7,Don't Promote,4,1,1,6,Don't Promote
3373,Research & Development,0.1111111111111111,0.294047619047619,0.9509741969457609,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
3374,Sales,1.0,0.20238095238095236,0.15387045813586098,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
3375,Research & Development,0.14285714285714285,0.7833333333333333,0.1432859399684044,1,5,2,8,Don't Promote,1,5,2,8,Don't Promote
3376,Research & Development,0.25,0.294047619047619,0.06440231700895208,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
3377,Research & Development,0.5,0.3047619047619048,0.1819905213270142,3,4,3,10,Need Further Observation,3,4,3,10,Need Further Observation
3378,Sales,0.08333333333333333,0.1988095238095238,0.1086361242759347,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
3379,Research & Development,1.0,0.19404761904761902,0.12164296998420221,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
3380,Research & Development,1.0,0.294047619047619,0.9580305423907319,4,4,5,13,Recommend for Promotion,4,4,5,13,Recommend for Promotion
3381,Human Resources,0.5,0.2095238095238095,0.6669826224328594,3,2,5,10,Need Further Observation,3,2,5,10,Need Further Observation
3382,Research & Development,0.125,0.3476190476190476,0.10015797788309637,1,4,2,7,Don't Promote,1,4,2,7,Don't Promote
3383,Sales,1.0,0.13214285714285712,0.26055818852027385,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3384,Research & Development,0.0625,0.2869047619047619,0.15329120589784098,1,4,2,7,Don't Promote,1,4,2,7,Don't Promote
3385,Sales,0.125,0.1988095238095238,0.2856766719325961,1,2,4,7,Don't Promote,1,2,4,7,Don't Promote
3386,Sales,0.5,0.9119047619047619,0.4759873617693523,3,5,5,13,Recommend for Promotion,2,5,5,12,Need Further Observation
3387,Sales,1.0,0.18214285714285713,0.5228541337546077,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3388,Sales,1.0,0.16666666666666666,0.07008952080042127,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3389,Research & Development,1.0,0.22619047619047616,0.29152185360716165,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3390,Research & Development,0.3333333333333333,0.23333333333333334,0.3118483412322275,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
3391,Sales,1.0,0.3047619047619048,0.20479199578725646,4,4,3,11,Need Further Observation,4,4,3,11,Need Further Observation
3392,Research & Development,0.5,0.7404761904761904,0.08341232227488152,3,5,1,9,Need Further Observation,3,5,1,9,Need Further Observation
3393,Sales,0.14285714285714285,0.319047619047619,0.9703528172722485,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
3394,Human Resources,1.0,0.06666666666666667,0.09025803054239073,4,1,2,7,Don't Promote,5,1,2,8,Don't Promote
3395,Research & Development,1.0,0.294047619047619,0.1300684570826751,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3396,Research & Development,1.0,0.36904761904761907,0.09399684044233807,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
3397,Sales,0.5,0.8238095238095238,0.22327540810953134,3,5,3,11,Need Further Observation,2,5,3,10,Need Further Observation
3398,Sales,0.5,0.1488095238095238,0.06145339652448657,3,1,1,5,Don't Promote,2,1,1,4,Don't Promote
3399,Sales,1.0,0.27619047619047615,0.8353343865192207,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3400,Research & Development,0.3333333333333333,0.2476190476190476,0.13038441284886781,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
3401,Sales,1.0,0.21071428571428572,0.29673512374934174,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3402,Sales,1.0,0.33690476190476193,0.240810953133228,4,4,3,11,Need Further Observation,4,4,4,12,Need Further Observation
3403,Sales,1.0,0.17738095238095236,0.1575039494470774,4,2,2,8,Don't Promote,4,1,3,8,Don't Promote
3404,Research & Development,0.5,0.3083333333333333,0.6575566087414428,3,4,5,12,Need Further Observation,3,4,5,12,Need Further Observation
3405,Research & Development,1.0,0.2309523809523809,0.11590310689836757,4,3,2,9,Need Further Observation,4,3,2,9,Need Further Observation
3406,Research & Development,1.0,0.23333333333333334,0.9497630331753555,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3407,Sales,0.25,0.2869047619047619,0.5708267509215377,2,4,5,11,Need Further Observation,2,4,5,11,Need Further Observation
3408,Sales,1.0,0.13809523809523808,0.055871511321748286,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3409,Research & Development,1.0,0.14404761904761904,0.2892575039494471,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3410,Sales,1.0,0.294047619047619,0.11695629278567667,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3411,Sales,1.0,0.25476190476190474,0.6631911532385466,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3412,Research & Development,0.09090909090909091,0.319047619047619,0.5785676671932596,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
3413,Research & Development,0.5,0.07738095238095238,0.24202211690363348,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
3414,Research & Development,1.0,0.1976190476190476,0.28372827804107426,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3415,Research & Development,0.5,0.18333333333333332,0.9549763033175356,3,2,5,10,Need Further Observation,3,2,5,10,Need Further Observation
3416,Sales,0.5,0.8797619047619047,0.872827804107425,3,5,5,13,Recommend for Promotion,2,5,5,12,Need Further Observation
3417,Research & Development,0.5,0.7404761904761904,0.20526592943654556,3,5,3,11,Need Further Observation,3,5,3,11,Need Further Observation
3418,Human Resources,0.3333333333333333,0.23333333333333334,0.18667719852553977,2,3,3,8,Don't Promote,2,3,3,8,Don't Promote
3419,Sales,0.2,0.23333333333333334,0.23201685097419694,1,3,3,7,Don't Promote,1,3,3,7,Don't Promote
3420,Research & Development,0.3333333333333333,0.2869047619047619,0.19652448657187993,2,4,3,9,Need Further Observation,2,4,3,9,Need Further Observation
3421,Sales,0.08333333333333333,0.42500000000000004,0.05824117956819379,1,5,1,7,Don't Promote,1,5,1,7,Don't Promote
3422,Research & Development,0.3333333333333333,0.3047619047619048,0.11332280147446024,2,4,2,8,Don't Promote,2,4,2,8,Don't Promote
3423,Sales,0.5,0.3476190476190476,0.24939441811479726,3,4,4,11,Need Further Observation,2,4,4,10,Need Further Observation
3424,Research & Development,1.0,0.33214285714285713,0.0718272775144813,5,4,1,10,Need Further Observation,4,4,1,9,Need Further Observation
