Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears_Edu_Company,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkingHours,AbsentDays,OvertimeFlag
38,No,Travel_Frequently,Research & Development,4,2,Medical,1,4056,Female,1,Manager,Divorced,44440,1.0,Y,13,8,0,20.0,2,20,0,7,20.0,4.0,2.0,3.0,3,3,10.78147737455197,1,1
58,No,Travel_Rarely,Sales,5,3,Marketing,1,4057,Male,5,Sales Representative,Married,21540,4.0,Y,21,8,1,29.0,3,1,0,0,29.0,4.0,4.0,2.0,3,4,9.923890036730945,7,1
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,1,4058,Male,2,Laboratory Technician,Single,191900,3.0,Y,17,8,1,8.0,2,4,0,3,8.0,1.0,3.0,3.0,3,3,10.213899527186761,14,1
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,4059,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,10.0,2.0,4.0,4.0,3,4,7.610720164609053,6,0
49,No,Travel_Frequently,Sales,11,4,Life Sciences,1,4060,Male,2,Research Scientist,Married,35060,3.0,Y,11,8,1,28.0,4,5,4,3,28.0,2.0,4.0,3.0,2,3,6.307485250737463,23,0
42,No,Travel_Rarely,Sales,1,3,Life Sciences,1,4061,Female,1,Sales Executive,Divorced,23720,3.0,Y,12,8,1,14.0,3,0,0,0,14.0,2.0,4.0,3.0,3,3,8.693173758865248,14,0
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,1,4062,Male,4,Laboratory Technician,Married,102310,1.0,Y,13,8,1,1.0,2,1,0,0,1.0,1.0,2.0,3.0,3,3,6.498731032794909,22,0
35,No,Travel_Rarely,Research & Development,25,1,Medical,1,4063,Male,1,Sales Executive,Married,54100,0.0,Y,18,8,0,6.0,4,5,0,4,6.0,2.0,1.0,1.0,3,3,6.553021990740741,9,0
28,No,Non-Travel,Research & Development,21,1,Medical,1,4064,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4,5.0,3.0,3.0,2.0,3,3,6.708564213564213,18,0
31,No,Non-Travel,Sales,23,1,Medical,1,4065,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3,4.0,3.0,1.0,4.0,4,3,9.772402659069325,15,1
36,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4066,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2,5.0,1.0,2.0,3.0,1,3,7.112342117758784,15,0
34,No,Travel_Rarely,Sales,2,3,Marketing,1,4067,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,14.0,1.0,4.0,2.0,3,3,5.9938015526443476,20,0
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,4068,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1,9.0,4.0,3.0,2.0,2,3,6.793736225895317,7,0
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4069,Male,2,Research Scientist,Single,20800,0.0,Y,13,8,0,8.0,6,7,7,6,8.0,3.0,1.0,2.0,4,3,6.788305439330544,10,0
29,No,Travel_Rarely,Research & Development,2,4,Other,1,4070,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,6.0,1.0,1.0,2.0,4,4,7.710127504553734,5,0
32,No,Non-Travel,Research & Development,3,1,Life Sciences,1,4071,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,9.0,3.0,4.0,3.0,4,3,6.6030658436213985,6,0
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,1,4072,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,10.0,4.0,1.0,3.0,3,3,6.93400070621469,13,0
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,1,4073,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,6.0,3.0,4.0,2.0,2,3,6.290863054412437,6,0
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,1,4074,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0,20.0,1.0,1.0,2.0,2,3,7.242158931082981,12,0
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4075,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,10.0,3.0,4.0,3.0,1,3,8.811529597282872,20,0
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4076,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7,7.0,4.0,4.0,3.0,3,3,7.889389357712142,12,0
32,No,Travel_Rarely,Research & Development,8,1,Medical,1,4077,Female,2,Research Scientist,Single,46270,8.0,Y,17,8,1,8.0,2,1,0,0,8.0,4.0,4.0,3.0,2,3,7.321815352697095,8,0
31,Yes,Travel_Frequently,Research & Development,2,1,Other,1,4078,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,10.0,1.0,4.0,3.0,3,3,10.31786278735632,17,1
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,1,4079,Male,1,Research Scientist,Single,34230,6.0,Y,15,8,1,15.0,4,2,2,2,15.0,1.0,1.0,2.0,3,3,10.808652777777779,9,1
54,No,Travel_Rarely,Research & Development,14,3,Other,1,4080,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,9.0,1.0,3.0,2.0,3,3,7.858071256038647,19,0
33,No,Travel_Frequently,Research & Development,2,4,Medical,1,4081,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,9.0,4.0,3.0,3.0,3,3,7.887598308184728,6,0
43,No,Travel_Rarely,Research & Development,3,3,Medical,1,4082,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9,10.0,1.0,3.0,3.0,3,3,7.520212350780532,7,0
38,No,Travel_Frequently,Research & Development,2,5,Medical,1,4083,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2,7.0,4.0,2.0,3.0,2,3,8.00335451977401,13,0
55,No,Travel_Rarely,Sales,9,3,Marketing,1,4084,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,35.0,3.0,2.0,3.0,2,3,8.175601469237833,7,0
31,No,Travel_Rarely,Sales,6,3,Other,1,4085,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,1.0,4.0,4.0,3.0,3,3,10.813751177024484,13,1
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4086,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10,21.0,2.0,1.0,3.0,2,3,6.089302083333333,9,0
42,No,Non-Travel,Research & Development,10,4,Life Sciences,1,4087,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7,20.0,4.0,3.0,3.0,3,3,6.598213768115943,19,0
31,No,Non-Travel,Research & Development,14,2,Life Sciences,1,4088,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,13.0,3.0,3.0,4.0,3,3,6.097765957446808,14,0
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,4089,Female,2,Human Resources,Single,23620,6.0,Y,13,8,1,9.0,2,5,1,4,9.0,3.0,1.0,3.0,4,3,10.500978997289973,3,1
24,No,Travel_Rarely,Research & Development,5,4,Other,1,4090,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2,4.0,2.0,3.0,2.0,1,3,6.8744063421828905,23,0
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4091,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4,5.0,4.0,4.0,4.0,3,3,7.025246527777777,9,0
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,4092,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4,10.0,4.0,3.0,4.0,2,4,7.799973599632691,7,0
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,4093,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10,15.0,2.0,2.0,3.0,2,3,6.187881218038122,10,0
25,No,Travel_Rarely,Sales,20,5,Medical,1,4094,Female,2,Laboratory Technician,Married,85000,4.0,Y,12,8,0,6.0,2,2,1,2,6.0,3.0,2.0,3.0,3,3,6.211339243498818,14,0
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,4095,Male,2,Research Scientist,Married,46610,1.0,Y,11,8,0,12.0,3,12,1,7,12.0,4.0,2.0,2.0,2,3,6.117868794326242,14,0
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,4096,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2,7.0,4.0,3.0,2.0,3,3,10.196005910165486,14,1
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4097,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,25.0,1.0,3.0,3.0,2,3,7.794042824074073,9,0
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4098,Male,2,Research Scientist,Divorced,140260,1.0,Y,12,8,0,1.0,4,1,0,0,1.0,2.0,3.0,2.0,3,3,6.203211805555556,9,0
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,4099,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,16.0,4.0,2.0,3.0,3,3,7.91453514739229,4,0
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,4100,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,3.0,1.0,3.0,3.0,3,3,7.226888888888889,14,0
38,No,Travel_Frequently,Research & Development,1,4,Other,1,4101,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7,10.0,1.0,3.0,3.0,3,3,6.494887706855793,14,0
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,4102,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,9.0,4.0,1.0,2.0,1,3,9.803851165980795,6,1
41,No,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,12.0,4.0,4.0,3.0,1,3,7.67073629306162,20,0
47,No,Non-Travel,Research & Development,21,2,Medical,1,4104,Male,1,Sales Executive,Married,46390,0.0,Y,11,8,1,14.0,2,13,5,12,14.0,3.0,2.0,1.0,2,3,7.224853076216713,7,0
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4105,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2,5.0,4.0,3.0,3.0,2,3,10.381681839402427,11,1
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,4106,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2,4.0,4.0,3.0,4.0,3,3,6.414363173216886,20,0
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,10.0,2.0,3.0,3.0,3,4,7.986352859135287,10,0
33,No,Travel_Rarely,Sales,3,4,Medical,1,4108,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1,10.0,2.0,4.0,3.0,2,3,9.07009825327511,20,1
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,4109,Male,3,Manufacturing Director,Single,53630,1.0,Y,13,8,0,6.0,4,6,4,1,6.0,3.0,2.0,3.0,3,3,6.99242600679282,20,0
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,4110,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0,8.0,1.0,4.0,2.0,2,3,6.217579033007903,10,0
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,4111,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2,3.0,2.0,2.0,3.0,3,3,6.02121158392435,14,0
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,18.0,1.0,4.0,3.0,3,3,8.004868173258004,13,0
38,No,Travel_Rarely,Sales,20,4,Medical,1,4113,Female,2,Research Director,Married,20290,3.0,Y,11,8,1,20.0,3,18,1,11,20.0,2.0,3.0,3.0,2,3,8.043720156106518,7,0
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,4114,Male,2,Manager,Married,63770,1.0,Y,12,8,2,14.0,3,14,5,7,14.0,3.0,4.0,3.0,3,3,7.899861111111111,11,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4115,Female,4,Sales Executive,Married,54290,1.0,Y,17,8,1,16.0,3,16,6,8,16.0,3.0,4.0,3.0,3,3,9.395383881735814,16,1
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,4116,Female,2,Manufacturing Director,Divorced,27850,0.0,Y,21,8,0,6.0,2,5,0,4,6.0,1.0,3.0,2.0,3,4,7.97267217630854,7,0
52,No,Non-Travel,Research & Development,2,4,Other,1,4117,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0,16.0,1.0,4.0,3.0,3,3,6.776608063759962,12,0
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4118,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2,6.0,2.0,4.0,3.0,3,3,10.79869467984934,13,1
21,No,Travel_Rarely,Sales,10,5,Medical,1,4119,Male,3,Research Scientist,Single,66870,1.0,Y,19,8,3,2.0,0,2,1,2,2.0,3.0,1.0,3.0,3,3,8.192936676082862,13,0
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,4120,Female,2,Research Director,Single,47240,2.0,Y,12,8,1,21.0,4,6,1,3,21.0,4.0,4.0,2.0,4,3,6.270208042770804,10,0
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,4121,Female,2,Manufacturing Director,Married,61790,1.0,Y,11,8,0,1.0,3,1,1,0,1.0,4.0,1.0,2.0,3,3,7.99859977324263,4,0
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200,0.0,Y,19,8,0,10.0,2,9,3,4,10.0,1.0,4.0,3.0,3,3,7.8377682811016145,15,0
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,4123,Male,2,Sales Executive,Divorced,105960,7.0,Y,15,8,0,18.0,3,4,0,2,18.0,4.0,2.0,3.0,2,3,7.801609510745314,6,0
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,4124,Male,1,Sales Executive,Divorced,54670,1.0,Y,20,8,0,13.0,6,13,1,9,13.0,3.0,3.0,2.0,2,4,6.571621168582376,17,0
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,4125,Male,2,Sales Representative,Married,29960,9.0,Y,25,8,0,4.0,4,2,2,2,4.0,1.0,4.0,4.0,3,4,10.940326135852452,2,1
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,4126,Male,3,Research Scientist,Married,99980,5.0,Y,24,8,2,24.0,3,22,4,14,24.0,1.0,3.0,2.0,2,4,7.3613338021565875,12,0
56,Yes,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8,14.0,4.0,3.0,1.0,3,4,6.8020810185185185,9,0
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,4128,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10,21.0,1.0,2.0,3.0,4,3,7.7766064814814815,9,0
34,No,Travel_Rarely,Sales,1,3,Medical,1,4129,Female,1,Laboratory Technician,Married,62320,1.0,Y,13,8,1,8.0,3,8,1,7,8.0,4.0,3.0,3.0,3,3,7.387210837887069,5,0
36,No,Non-Travel,Sales,1,1,Medical,1,4130,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11,15.0,4.0,4.0,2.0,3,3,7.725861823361823,15,0
41,No,Travel_Rarely,Research & Development,1,5,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4,14.0,3.0,2.0,3.0,3,3,7.090624999999999,21,0
32,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4132,Female,2,Research Scientist,Single,57690,1.0,Y,11,8,0,4.0,3,4,1,2,4.0,4.0,1.0,3.0,3,3,6.66114406779661,13,0
35,No,Travel_Rarely,Research & Development,16,3,Medical,1,4133,Female,2,Healthcare Representative,Single,23940,1.0,Y,16,8,1,9.0,3,9,1,7,9.0,3.0,4.0,3.0,3,3,10.4759255417243,8,1
38,No,Travel_Rarely,Research & Development,23,3,Medical,1,4134,Male,3,Sales Representative,Married,39040,1.0,Y,22,8,0,10.0,3,10,1,9,10.0,1.0,4.0,3.0,2,4,6.927081560283688,14,0
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,1,4135,Female,2,Laboratory Technician,Divorced,167990,7.0,Y,14,8,1,12.0,2,6,0,1,12.0,2.0,3.0,3.0,2,3,7.187586445366529,8,0
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,1,4136,Male,1,Healthcare Representative,Married,29500,4.0,Y,14,8,0,8.0,1,6,0,0,8.0,2.0,4.0,2.0,2,3,6.304837369420703,15,0
45,No,Travel_Rarely,Sales,24,3,Life Sciences,1,4137,Male,1,Laboratory Technician,Single,36290,8.0,Y,16,8,1,8.0,2,5,0,1,8.0,4.0,3.0,3.0,4,3,6.104605200945627,14,0
40,No,Travel_Rarely,Sales,10,4,Life Sciences,1,4138,Male,1,Research Scientist,Single,93620,2.0,Y,11,8,1,8.0,6,2,2,2,8.0,3.0,3.0,3.0,3,3,6.195991379310345,17,0
35,No,Travel_Frequently,Sales,7,2,Life Sciences,1,4139,Male,2,Manufacturing Director,Married,32290,1.0,Y,25,8,0,10.0,2,10,0,2,10.0,3.0,3.0,4.0,2,4,8.405673436041083,11,0
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,4140,Male,1,Manager,Married,35780,2.0,Y,14,8,1,20.0,2,5,0,2,20.0,3.0,3.0,3.0,3,3,7.508661616161617,18,0
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,1,4141,Male,2,Research Scientist,Married,79880,1.0,Y,18,8,0,4.0,3,4,1,1,4.0,3.0,4.0,3.0,3,3,6.858034934497816,20,0
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,4142,Male,3,Sales Executive,Married,42840,4.0,Y,11,8,0,10.0,5,4,0,3,10.0,4.0,2.0,3.0,2,3,9.82063457854406,17,1
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,4143,Male,2,Sales Representative,Single,75530,1.0,Y,19,8,0,5.0,3,5,0,4,5.0,4.0,1.0,1.0,3,3,6.062686403508772,21,0
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,1,4144,Male,1,Research Scientist,Divorced,173280,4.0,Y,15,8,2,20.0,1,3,2,0,20.0,4.0,1.0,3.0,3,3,9.617874596588289,8,1
39,No,Travel_Rarely,Sales,25,3,Medical,1,4145,Male,2,Sales Executive,Married,197010,0.0,Y,11,8,0,21.0,3,20,9,6,21.0,2.0,4.0,2.0,4,3,7.5375743026977595,6,0
31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,4146,Female,4,Sales Executive,Single,147320,0.0,Y,12,8,0,10.0,3,9,1,7,10.0,2.0,1.0,3.0,3,3,7.313956056466302,5,0
26,No,Travel_Rarely,Research & Development,11,4,Medical,1,4147,Male,2,Manager,Single,92780,0.0,Y,20,8,0,5.0,3,4,0,0,5.0,4.0,3.0,3.0,3,4,7.488528985507246,19,0
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,4148,Male,1,Sales Executive,Married,13590,4.0,Y,12,8,0,17.0,2,5,0,3,17.0,3.0,4.0,3.0,3,3,7.731271990740741,9,0
39,No,Travel_Rarely,Research & Development,2,1,Medical,1,4149,Female,1,Research Scientist,Married,47790,4.0,Y,14,8,2,9.0,3,7,1,7,9.0,4.0,1.0,3.0,3,3,5.986141044061302,17,0
27,No,Travel_Rarely,Research & Development,8,2,Medical,1,4150,Male,1,Laboratory Technician,Married,164220,1.0,Y,20,8,1,6.0,3,6,0,3,6.0,2.0,2.0,3.0,3,4,9.328113275613275,18,1
49,No,Travel_Frequently,Research & Development,6,1,Medical,1,4151,Male,3,Healthcare Representative,Married,29960,2.0,Y,18,8,1,17.0,2,9,0,8,17.0,4.0,2.0,2.0,2,3,6.417208333333334,9,0
34,No,Travel_Rarely,Sales,4,3,Medical,1,4152,Female,1,Sales Executive,Married,12610,2.0,Y,14,8,1,6.0,6,4,1,2,6.0,2.0,3.0,4.0,3,3,6.470389626352016,23,0
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,4153,Female,1,Research Scientist,Single,20990,8.0,Y,12,8,1,8.0,2,6,0,5,8.0,2.0,4.0,1.0,3,3,8.586371082621083,15,0
49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7,10.0,3.0,2.0,3.0,3,4,6.697658066015805,10,0
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4155,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,7.0,4.0,3.0,3.0,3,3,8.49064932020628,12,0
33,No,Travel_Frequently,Research & Development,10,2,Medical,1,4156,Male,2,Research Scientist,Married,34200,1.0,Y,14,8,0,8.0,3,8,3,0,8.0,4.0,3.0,3.0,3,3,9.498488160291437,5,1
27,No,Travel_Rarely,Sales,5,4,Medical,1,4157,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,6.0,1.0,2.0,3.0,2,3,6.415852741387676,20,0
32,No,Travel_Frequently,Research & Development,9,2,Medical,1,4158,Female,2,Research Scientist,Single,35000,0.0,Y,16,8,1,8.0,2,7,3,6,8.0,4.0,4.0,2.0,2,3,7.343237667127708,8,0
59,No,Travel_Rarely,Sales,2,2,Marketing,1,4159,Female,5,Sales Representative,Married,20660,4.0,Y,12,8,1,12.0,3,1,0,0,12.0,3.0,1.0,2.0,3,3,10.021274231678486,14,1
30,No,Travel_Rarely,Research & Development,11,4,Medical,1,4160,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0,1.0,4.0,3.0,3.0,3,3,6.388534811635669,16,0
38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,4161,Male,2,Healthcare Representative,Single,41620,0.0,Y,15,8,1,10.0,1,9,1,8,10.0,4.0,3.0,3.0,3,3,7.987472222222223,19,0
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4162,Male,1,Sales Executive,Married,92040,6.0,Y,23,8,1,17.0,2,7,7,7,17.0,3.0,3.0,2.0,3,4,7.807432336182336,15,0
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,4163,Male,2,Manager,Married,32940,0.0,Y,11,8,0,6.0,2,5,0,3,6.0,1.0,2.0,3.0,3,3,7.505974616858237,17,0
29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,4164,Male,2,Laboratory Technician,Single,21270,0.0,Y,11,8,1,10.0,3,9,0,8,10.0,4.0,3.0,3.0,2,3,10.701363127240144,1,1
31,No,Travel_Rarely,Research & Development,2,2,Medical,1,4165,Male,2,Laboratory Technician,Divorced,39750,1.0,Y,15,8,1,5.0,3,5,4,3,5.0,1.0,3.0,2.0,3,3,6.289178436911488,13,0
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,4166,Male,1,Laboratory Technician,Divorced,107930,0.0,Y,11,8,3,3.0,1,2,1,2,3.0,2.0,4.0,3.0,2,3,7.597329244829244,18,0
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4167,Male,5,Research Director,Single,100960,5.0,Y,13,8,0,6.0,2,4,0,3,6.0,3.0,3.0,3.0,3,3,10.496136584182436,20,1
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8,10.0,2.0,1.0,3.0,4,3,8.015278964862299,15,0
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5,7.0,1.0,2.0,2.0,3,3,10.699560669456066,10,1
22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,4170,Female,3,Sales Executive,Divorced,108510,1.0,Y,16,8,1,1.0,2,1,0,0,1.0,4.0,4.0,2.0,4,3,9.981459836459836,18,1
53,No,Travel_Rarely,Research & Development,11,3,Medical,1,4171,Male,2,Manager,Married,21090,2.0,Y,13,8,0,31.0,3,25,3,7,31.0,1.0,4.0,3.0,3,3,8.030597928436912,13,0
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,4172,Female,1,Manufacturing Director,Single,37220,5.0,Y,14,8,0,6.0,0,3,1,2,6.0,4.0,4.0,3.0,3,3,9.70982456140351,2,1
24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,4173,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3,5.0,1.0,3.0,2.0,2,3,6.899938936781609,17,0
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4174,Male,1,Research Director,Single,54860,7.0,Y,12,8,1,10.0,2,5,0,3,10.0,3.0,1.0,3.0,3,3,6.495408357075024,15,0
34,No,Travel_Rarely,Sales,24,3,Marketing,1,4175,Male,4,Research Scientist,Single,27420,0.0,Y,11,8,1,13.0,2,12,2,11,13.0,1.0,2.0,3.0,3,3,6.142811342592593,9,0
21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4176,Male,2,Manufacturing Director,Single,137570,1.0,Y,12,8,1,0.0,3,0,0,0,0.0,3.0,4.0,3.0,3,3,5.986162280701754,21,0
34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,4177,Female,2,Research Scientist,Single,84630,2.0,Y,13,8,0,8.0,2,4,1,3,8.0,2.0,1.0,3.0,1,3,7.799673202614379,11,0
53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,4178,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8,26.0,3.0,3.0,2.0,3,3,7.515122448979591,4,0
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,4179,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7,10.0,2.0,1.0,3.0,3,3,9.541501661918328,15,1
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,4180,Male,2,Laboratory Technician,Married,66510,0.0,Y,20,8,0,10.0,5,9,4,2,10.0,3.0,2.0,3.0,2,4,6.92253032508491,20,0
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,4181,Female,1,Manufacturing Director,Married,23450,3.0,Y,15,8,2,24.0,0,22,5,17,24.0,1.0,4.0,3.0,3,3,7.0897953818015536,6,0
